Date,BTCUSD,Avg Block Size,Difficulty,Hashrate,Miner's Revenue,TrFee,TrFee/block,TrFee/day
2012-04-16,4.98,0.0262587626178,1577913.48568,10.4323211418,33136.92,4.22341575325,52.0,7846.0
2012-04-17,5.02207,0.0280162784415,1577913.48568,11.1382676852,35691.85149,4.27242656093,45.0,8354.0
2012-04-18,5.1782,0.0324373714259,1577913.48568,9.56949758868,31612.911,3.88126593002,46.0,8145.0
2012-04-19,5.19,0.0234108827053,1577913.48568,12.2364067527,40507.95,5.04897793843,60.0,8023.0
2012-04-20,5.17,0.0231121863088,1577913.48568,12.1579682479,40098.52,5.00231037924,56.0,8016.0
2012-04-21,5.48,0.0269741395704,1577913.48568,11.5304602093,40310.88,5.18801544402,65.0,7770.0
2012-04-22,5.3287,0.0196055597907,1577913.48568,11.687337219,39725.4585,5.8696008422,56.0,6768.0
2012-04-23,5.21799,0.0210180218155,1577913.48568,11.6088987141,38633.99796,5.64411949744,45.0,6845.0
2012-04-24,5.2,0.0255127573401,1577913.48568,9.6479360935,32006.0,4.32805949966,48.0,7395.0
2012-04-25,5.16,0.0248372589332,1577913.48568,10.8245136659,35629.8,4.599767622,53.0,7746.0
2012-04-26,5.18,0.0261363921227,1577913.48568,12.0795297431,39953.34,3.97822762123,56.0,10043.0
2012-04-27,5.1372,0.0254469750419,1577913.48568,9.88325160798,32395.1832,4.5846565525,60.0,7066.0
2012-04-28,5.1176,0.0204797646938,1508589.67206,11.6988142999,39942.868,5.5685024397,73.0,7173.0
2012-04-29,5.0184,0.0196994873415,1508589.67206,12.4487382935,41677.812,5.17736795031,92.0,8050.0
2012-04-30,5.0,0.0225714282877,1508589.67206,12.6737154916,42270.0,4.66350397176,87.0,9064.0
2012-05-01,5.0,0.0243539756903,1508589.67206,13.4236394852,44780.0,4.44687189672,72.0,10070.0
2012-05-02,5.1789,0.027498350515,1508589.67206,11.5488295012,39908.6034,4.25782603222,95.0,9373.0
2012-05-03,5.184,0.0316947799131,1508589.67206,12.4487382935,43068.672,3.50636424326,92.0,12283.0
2012-05-04,5.15,0.0398064336469,1508589.67206,11.6238219006,39964.0,2.77991096272,115.0,14376.0
2012-05-05,5.1495,0.0363443692525,1508589.67206,11.6988142999,40212.4455,2.95897317881,88.0,13590.0
2012-05-06,5.099,0.0340484020322,1508589.67206,12.8986926897,43892.192,3.5351314433,115.0,12416.0
2012-05-07,5.0947,0.0405954115572,1508589.67206,12.8237002903,43610.632,2.6782922066,160.0,16283.0
2012-05-08,5.1,0.0388061718274,1508589.67206,13.9485862807,47491.2,2.76497438286,106.0,17176.0
2012-05-09,5.09609,0.0499233094657,1733207.51385,14.1299469054,41859.28326,2.2188859401,195.0,18865.0
2012-05-10,5.125,0.0393750270208,1733207.51385,12.4067826486,36946.125,2.90388469701,158.0,12723.0
2012-05-11,5.03188,0.0493754642766,1733207.51385,10.597460179,30996.3808,2.18345877712,175.0,14196.0
2012-05-12,5.0,0.0665325178717,1733207.51385,11.8036751587,34310.0,1.55565631376,126.0,22055.0
2012-05-13,4.99888,0.0445780031609,1733207.51385,11.3728840946,33042.5968,2.34610883272,151.0,14084.0
2012-05-14,5.036,0.0812237412779,1733207.51385,12.3206244358,36148.408,1.29055365941,261.0,28010.0
2012-05-15,5.09,0.0690492164088,1733207.51385,11.2867258817,33436.21,1.60619733871,234.0,20817.0
2012-05-16,5.08998,0.0779678055218,1733207.51385,9.6497198378,28570.05774,1.45195191035,220.0,19677.0
2012-05-17,5.1345,0.0575751046003,1733207.51385,10.1666691148,30344.895,2.03766418211,216.0,14892.0
2012-05-18,5.13,0.0645708441734,1733207.51385,12.4067826486,37012.95,1.7011191286,221.0,21758.0
2012-05-19,5.14291,0.110715003863,1733207.51385,12.5790990743,37712.95903,0.989010779136,192.0,38132.0
2012-05-20,5.15,0.0963156391198,1733207.51385,12.2344662229,36678.3,1.10052508401,250.0,33328.0
2012-05-21,5.1475,0.0935635133223,1733207.51385,11.3728840946,34066.155,1.1693322006,177.0,29133.0
2012-05-22,5.12,0.0909834071102,1733207.51385,10.080510902,30023.68,1.18562887494,135.0,25323.0
2012-05-23,5.16,0.0933073690115,1733207.51385,10.4251437533,31300.56,1.16862903226,235.0,26784.0
2012-05-24,5.2324,0.0810636591028,1733207.51385,11.6313587331,35423.348,1.36138923905,229.0,26020.0
2012-05-25,5.15,0.106215139915,1591074.96185,9.17476078111,29967.85,1.03312476299,214.0,29007.0
2012-05-26,5.149,0.0722155394378,1591074.96185,10.6775233228,34838.134,1.45267842549,143.0,23982.0
2012-05-27,5.148,0.0582298243918,1591074.96185,12.9712135181,42290.82,1.90062558986,163.0,22251.0
2012-05-28,5.16,0.0969300131867,1591074.96185,10.9148016189,35707.2,1.09780483306,119.0,32526.0
2012-05-29,5.15889,0.0983408549253,1591074.96185,10.7566160882,35173.31202,1.12879691977,168.0,31160.0
2012-05-30,5.1725,0.0925029595693,1591074.96185,9.49113184253,31117.76,1.20878530086,297.0,25743.0
2012-05-31,5.19,0.0609374634207,1591074.96185,11.5475437417,37954.47,1.81158274068,333.0,20951.0
2012-06-01,5.27,0.0715438577513,1591074.96185,11.9430075685,39867.55,1.6132217861,108.0,24713.0
2012-06-02,5.279,0.0495253954178,1591074.96185,12.3384713953,41223.711,2.21990904685,242.0,18570.0
2012-06-03,5.26466,0.0694346729713,1591074.96185,12.496656926,41669.7839,1.56335949201,182.0,26654.0
2012-06-04,5.2785,0.122834654044,1591074.96185,11.9430075685,40000.473,0.889215565534,188.0,44984.0
2012-06-05,5.5,0.140541343128,1591074.96185,10.7566160882,37559.5,0.828798711329,231.0,45318.0
2012-06-06,5.47,0.0461344408566,1591074.96185,13.3666773449,46292.61,2.53311135431,229.0,18275.0
2012-06-07,5.529,0.102146398453,1591074.96185,9.96568843465,34943.28,1.14317008539,148.0,30567.0
2012-06-08,5.66,0.0762383164586,1591074.96185,11.7057292724,41974.56,1.55611181137,321.0,26974.0
2012-06-09,5.69999,0.0816404890871,1583177.84744,13.1429330106,47720.31628,1.51382534277,390.0,31523.0
2012-06-10,5.62,0.0927931617288,1583177.84744,13.3790336036,47904.88,1.21808584215,361.0,39328.0
2012-06-11,5.54545,0.0937703739513,1583177.84744,12.1198304409,42810.874,1.21363214741,308.0,35275.0
2012-06-12,5.7,0.0692984921592,1583177.84744,11.0180276735,39968.4,1.92192729371,247.0,20796.0
2012-06-13,5.96,0.131288410705,1583177.84744,12.7494320222,48484.6,0.931679477325,248.0,52040.0
2012-06-14,5.95,0.16715591901,1583177.84744,11.4902288595,43643.25,0.765711353229,209.0,56997.0
2012-06-15,6.165,0.152589468086,1583177.84744,12.5133314292,49227.525,0.857517811417,246.0,57407.0
2012-06-16,6.599,0.132879221439,1583177.84744,12.5920316269,52989.97,1.0745639081,217.0,49313.0
2012-06-17,6.52999,0.100270359063,1583177.84744,12.8281322199,53376.13826,1.32479866617,181.0,40290.0
2012-06-18,6.4668,0.105562835742,1583177.84744,12.3559310339,50932.5168,1.30502502818,133.0,39028.0
2012-06-19,6.53294,0.091424208421,1583177.84744,14.3234359756,59619.61044,1.56449066968,156.0,38108.0
2012-06-20,6.64999,0.112861352808,1726566.55919,11.67262013,45359.58179,1.35502858223,169.0,33475.0
2012-06-21,6.8,0.0957187355542,1726566.55919,10.4710268813,41656.8,1.57189540017,219.0,26501.0
2012-06-22,6.79962,0.082553775598,1726566.55919,12.1017605759,48134.50998,1.8839338544,189.0,25550.0
2012-06-23,6.65062,0.0608038254726,1726566.55919,13.9041504489,53969.7813,2.49179469505,202.0,21659.0
2012-06-24,6.5915,0.0681074755532,1726566.55919,12.0159324867,46245.964,2.11361809872,159.0,21880.0
2012-06-25,6.44999,0.0728452345904,1726566.55919,13.1316976462,49432.72336,1.90235610391,166.0,25985.0
2012-06-26,6.4514,0.0915604088757,1726566.55919,12.7025572003,47862.9366,1.47057905798,136.0,32547.0
2012-06-27,6.55555,0.0783812146128,1726566.55919,13.9041504489,53211.39935,1.73689121785,156.0,30636.0
2012-06-28,6.66897,0.0855410823116,1726566.55919,11.5867920408,45122.25102,1.65192205821,158.0,27315.0
2012-06-29,6.662,0.0640145233699,1726566.55919,12.0159324867,46707.282,2.0908403241,138.0,22339.0
2012-06-30,6.693,0.0670133174305,1726566.55919,12.1875886651,47614.002,2.01685877669,160.0,23608.0
2012-07-01,6.694,0.0568779931552,1726566.55919,11.8442763084,46255.54,2.45595943506,143.0,18834.0
2012-07-02,6.75,0.059044334459,1726566.55919,13.8183223598,54425.25,2.15357905983,153.0,25272.0
2012-07-03,6.765,0.0647622009804,1726566.55919,12.4450729327,49161.255,2.14247603068,140.0,22946.0
2012-07-04,6.55,0.058327764835,1751454.53534,13.8433790741,52151.1,2.37136686068,153.0,21992.0
2012-07-05,6.77,0.0688497793936,1751454.53534,11.9279429758,46462.51,2.1076212293,221.0,22045.0
2012-07-06,6.73449,0.060746679119,1751454.53534,13.320987411,51599.66238,2.34949742191,220.0,21962.0
2012-07-07,6.75,0.060612745846,1751454.53534,14.8010971233,57678.75,2.20746105859,175.0,26129.0
2012-07-08,6.87,0.0584433667071,1751454.53534,13.4080526882,52981.44,2.44187860073,145.0,21697.0
2012-07-09,6.896,0.0643073631055,1751454.53534,14.3657707373,56995.44,2.2534076622,170.0,25293.0
2012-07-10,7.239,0.0922446661438,1751454.53534,13.1468568566,54813.708,1.63906787872,173.0,33442.0
2012-07-11,7.257,0.0910711358063,1751454.53534,11.9279429758,49833.819,1.65204107409,206.0,30165.0
2012-07-12,7.32,0.0751029008272,1751454.53534,13.1468568566,55383.12,2.0904812592,196.0,26493.0
2012-07-13,7.9,0.0624379104709,1751454.53534,14.0175096285,63689.8,2.71702572416,203.0,23441.0
2012-07-14,7.68891,0.0739193730706,1751454.53534,12.9727263022,57405.40206,2.25854357556,217.0,25417.0
2012-07-15,7.64877,0.0708689273604,1751454.53534,12.9727263022,57105.71682,2.20604638878,254.0,25886.0
2012-07-16,8.2899,0.0889668915723,1751454.53534,12.885661025,61519.3479,2.01300179641,250.0,30561.0
2012-07-17,9.49,0.0830623066358,1866391.305,16.4218502561,84176.3,2.42631943043,215.0,34693.0
2012-07-18,9.39899,0.0886488276602,1866391.305,14.0096010659,71197.34925,2.31664169622,239.0,30733.0
2012-07-19,9.27491,0.0987912358104,1866391.305,13.2673705459,66501.1047,2.13988173569,185.0,31077.0
2012-07-20,9.23355,0.10972291274,1866391.305,12.8962552858,64450.179,1.82150125767,189.0,35383.0
2012-07-21,9.7,0.103340454102,1866391.305,13.9168222509,73021.6,1.94216713655,172.0,37598.0
2012-07-22,9.0,0.0835731012358,1866391.305,12.8962552858,62685.0,2.09124270225,157.0,29975.0
2012-07-23,9.2,0.0951940472921,1866391.305,13.9168222509,69211.6,1.927846021,195.0,35901.0
2012-07-24,8.96,0.0783805550996,1866391.305,14.937389216,72280.32,2.41376924361,226.0,29945.0
2012-07-25,8.76998,0.075496933677,1866391.305,14.2879375109,67660.3957,2.32294419954,206.0,29127.0
2012-07-26,8.9,0.0705442107126,1866391.305,16.5146290711,79370.2,2.58939710296,271.0,30652.0
2012-07-27,8.95,0.0629332008816,1866391.305,15.586840921,75314.25,2.84957434733,242.0,26430.0
2012-07-28,8.93,0.0758653640747,1866391.305,15.772398551,76083.6,2.2925723928,210.0,33187.0
2012-07-29,8.889,0.0909039201408,1866391.305,13.4529281759,64596.363,1.97012208735,169.0,32788.0
2012-07-30,9.15,0.088097139307,2036671.08869,18.7300417587,84829.65,2.22043895927,187.0,38204.0
2012-07-31,9.44,0.11039679391,2036671.08869,13.4653813725,62955.36,1.74087769267,220.0,36163.0
2012-08-01,9.54,0.106224290023,2036671.08869,14.2753291242,67447.8,1.97429382665,255.0,34163.0
2012-08-02,9.8,0.0811928773855,2036671.08869,15.5914942207,75646.2,2.32936720554,192.0,32475.0
2012-08-03,11.1188,0.0722498370044,2036671.08869,17.5151201311,96366.6396,3.28268972612,228.0,29356.0
2012-08-04,11.3,0.0791448338826,2036671.08869,15.1865203449,85021.2,3.01857558759,208.0,28166.0
2012-08-05,11.1869,0.0879902872546,2036671.08869,14.680303,81373.5106,2.54268382964,166.0,32003.0
2012-08-06,11.29112,0.0989412483594,2036671.08869,14.2753291242,79850.80064,2.22054506785,189.0,35960.0
2012-08-07,11.04,0.0729084334918,2036671.08869,15.0852768759,82468.8,2.87989942729,199.0,28636.0
2012-08-08,11.14999,0.0889541625977,2036671.08869,17.2113897242,95354.71448,2.45411695998,324.0,38855.0
2012-08-09,12.0,0.0819963479192,2036671.08869,16.0977115656,95616.0,2.88721804511,230.0,33117.0
2012-08-10,11.6,0.0689418955547,2036671.08869,16.6039289104,95642.0,3.4954316205,286.0,27362.0
2012-08-11,11.59788,0.071979039832,2036671.08869,15.9964680966,91820.41596,3.06282450916,319.0,29979.0
2012-08-12,11.765,0.0760483487823,2190865.9701,18.4055429383,99614.255,2.95144603123,285.0,33751.0
2012-08-13,11.86999,0.127769114924,2190865.9701,16.6630063287,91102.17325,1.83385348142,261.0,49678.0
2012-08-14,12.17887,0.0937974204315,2190865.9701,17.7520917097,99513.54677,2.64628498258,221.0,37605.0
2012-08-15,12.67,0.121763898615,2190865.9701,18.6233600144,108683.26,2.21486162625,191.0,49070.0
2012-08-16,13.84119,0.134475949523,2190865.9701,16.7719148668,107020.08108,2.17675340344,223.0,49165.0
2012-08-17,15.4,0.11193041368,2190865.9701,15.5739209478,110572.0,2.70367019586,272.0,40897.0
2012-08-18,15.26014,0.106597784403,2190865.9701,16.1184636382,113230.2388,2.9205632912,192.0,38770.0
2012-08-19,12.0,0.103468031823,2190865.9701,17.2075490192,95016.0,2.71303751927,198.0,35022.0
2012-08-20,10.5,0.0835814753537,2190865.9701,20.5837137002,99519.0,2.74550320018,270.0,36248.0
2012-08-21,10.29999,0.0860693968462,2190865.9701,19.7124453954,93451.80927,2.30779397614,173.0,40494.0
2012-08-22,10.26,0.105495376075,2190865.9701,16.2273721763,76683.24,1.88716936556,210.0,40634.0
2012-08-23,10.25,0.0757349996856,2190865.9701,17.9699087859,84777.75,2.66890445459,205.0,31765.0
2012-08-24,10.25,0.0758625421769,2190865.9701,16.989731943,80134.5,2.58757144241,203.0,30969.0
2012-08-25,10.25,0.103900356147,2440642.60692,15.8935752698,67352.75,1.89774168099,198.0,35491.0
2012-08-26,10.61913,0.0677923831073,2440642.60692,21.3532003624,93681.96486,3.06902423784,290.0,30525.0
2012-08-27,12.14999,0.0844196921227,2440642.60692,18.0774253068,90869.77521,2.90244586719,257.0,31308.0
2012-08-28,11.3807,0.0814063517253,2440642.60692,18.1987503089,85617.0061,2.77634756145,204.0,30838.0
2012-08-29,11.20999,0.0791308563876,2440642.60692,20.1399503419,93311.95676,2.76038210744,228.0,33804.0
2012-08-30,10.937,0.0792764530906,2440642.60692,19.1693503254,86697.599,2.76459180485,288.0,31360.0
2012-08-31,10.8359,0.113696298399,2440642.60692,17.3494752945,77823.4338,1.87548942764,230.0,41495.0
2012-09-01,10.42,0.0995082796717,2440642.60692,19.7759753357,85214.76,2.03182546495,237.0,41940.0
2012-09-02,10.18999,0.0811858582341,2440642.60692,18.5627253151,78269.31319,2.50317619259,188.0,31268.0
2012-09-03,10.5,0.0929219616784,2440642.60692,21.8385003707,94878.0,2.31037841523,245.0,41066.0
2012-09-04,10.5934,0.122029006481,2440642.60692,15.5296002636,68115.562,1.84395132648,196.0,36940.0
2012-09-05,10.57888,0.0943456066979,2440642.60692,21.8385003707,95474.392,2.30536514222,222.0,41414.0
2012-09-06,11.17,0.0956146076161,2694047.95296,24.9094641254,104193.76,2.35636528111,239.0,44218.0
2012-09-07,11.29,0.0782584035119,2694047.95296,23.0345582235,97297.22,2.99588077717,215.0,32477.0
2012-09-08,11.21,0.0965663705553,2694047.95296,18.7490590191,78727.83,2.29133065572,192.0,34359.0
2012-09-09,11.14288,0.0779362659828,2694047.95296,20.4900430709,85465.8896,2.84166410427,216.0,30076.0
2012-09-10,11.127,0.090096824699,2694047.95296,19.2847464197,80359.194,2.50691605054,212.0,32055.0
2012-09-11,11.19401,0.0952632276318,2694047.95296,21.1596523216,88757.30529,2.34726959749,182.0,37813.0
2012-09-12,11.3789,0.090303948585,2694047.95296,18.8829808693,80482.9597,2.64694335657,144.0,30406.0
2012-09-13,11.399,0.080097981157,2694047.95296,19.4186682698,82870.73,2.97038352629,187.0,27899.0
2012-09-14,11.75,0.0931059931531,2694047.95296,21.6953397221,95421.75,2.71501024299,224.0,35146.0
2012-09-15,11.799,0.0881509380741,2694047.95296,19.1508245695,84551.634,2.78680402109,230.0,30340.0
2012-09-16,11.99,0.0789406840007,2694047.95296,20.0882775205,90092.86,3.29395122665,183.0,27351.0
2012-09-17,11.9625,0.0618660775098,2694047.95296,23.570245624,105437.475,4.14732624002,138.0,25423.0
2012-09-18,12.09,0.0765741028472,2694047.95296,22.3649489728,101181.21,3.23128445055,162.0,31313.0
2012-09-19,12.61,0.0945030892646,2694047.95296,19.1508245695,90438.92,2.81574519755,200.0,32119.0
2012-09-20,12.68666,0.0909969498511,2864140.50781,20.9294479444,93500.6842,2.76424786992,159.0,33825.0
2012-09-21,12.57001,0.0802487683442,2864140.50781,23.2074830948,102810.11179,3.4319228157,222.0,29957.0
2012-09-22,12.4433,0.0665690067203,2864140.50781,24.4888778669,107199.0295,4.49528366252,211.0,23847.0
2012-09-23,12.2749,0.0706156404226,2864140.50781,21.2142023382,91632.1285,3.78723407729,182.0,24195.0
2012-09-24,12.29888,0.0862540526268,2864140.50781,22.2108427165,96263.33376,3.07757069472,157.0,31279.0
2012-09-25,12.22909,0.064660705976,2864140.50781,21.2142023382,91314.61503,3.84078296656,139.0,23775.0
2012-09-26,12.28,0.0910110673704,2864140.50781,20.3599391568,88023.04,2.76055447532,160.0,31886.0
2012-09-27,12.46,0.0896936963488,2864140.50781,20.3599391568,89300.82,2.95756839107,209.0,30194.0
2012-09-28,12.444,0.0791642956617,2864140.50781,23.3498602917,102750.108,3.43668834036,233.0,29898.0
2012-09-29,12.49,0.0692695265725,2864140.50781,23.9193690793,105090.86,3.97935779469,220.0,26409.0
2012-09-30,12.47499,0.0642538007937,2864140.50781,21.6413339289,94959.62388,4.49130321525,253.0,21143.0
2012-10-01,12.481,0.0777384010521,2864140.50781,21.0718251413,92546.615,3.88802314834,251.0,23803.0
2012-10-02,12.88,0.0933129156337,2864140.50781,19.3632987785,87906.0,3.0797743755,231.0,28543.0
2012-10-03,12.8999,0.109374419503,3054627.52695,20.9547974016,89306.0077,2.77477109523,231.0,32185.0
2012-10-04,13.0899,0.103953048364,3054627.52695,20.3474119697,89390.9271,3.02835310997,247.0,29518.0
2012-10-05,12.99,0.106258399346,3054627.52695,20.6511046856,88682.73,2.57731204045,216.0,34409.0
2012-10-06,12.89999,0.10718288556,3054627.52695,21.5621828335,91886.62877,2.57659774466,217.0,35662.0
2012-10-07,12.7369,0.10853464586,3054627.52695,20.8029510436,87540.7137,2.76362904723,160.0,31676.0
2012-10-08,12.08,0.101500143488,3054627.52695,25.2064954251,100614.32,2.62248657666,255.0,38366.0
2012-10-09,12.35,0.109427616514,3054627.52695,22.0177219075,89833.9,2.50212795588,195.0,35903.0
2012-10-10,12.15,0.0919886595451,3054627.52695,22.6251073394,90784.8,2.81459618664,189.0,32255.0
2012-10-11,12.19,0.0943734265756,3054627.52695,20.9547974016,84415.75,2.80628137362,220.0,30081.0
2012-10-12,12.15,0.0715490303292,3054627.52695,22.9288000554,91951.2,3.79963636364,232.0,24200.0
2012-10-13,12.137,0.111143197099,3054627.52695,22.1695682655,88891.388,2.38455357047,183.0,37278.0
2012-10-14,12.0,0.0858614271966,3054627.52695,20.9547974016,82992.0,3.07594232979,179.0,26981.0
2012-10-15,12.03,0.0862382718712,3054627.52695,23.8398782033,94664.07,3.18841596497,200.0,29690.0
2012-10-16,11.99,0.100925809459,3054627.52695,23.0806464134,91423.75,2.73200304805,251.0,33464.0
2012-10-17,11.99,0.110314632984,3072321.73202,21.534357778,85320.84,2.60330872033,214.0,32774.0
2012-10-18,11.95998,0.0862437155939,3072321.73202,23.6725209616,92905.12464,3.26762537423,292.0,28432.0
2012-10-19,11.967,0.086645966056,3072321.73202,24.2834247283,95341.089,3.34882644889,215.0,28470.0
2012-10-20,11.85,0.0937584241231,3072321.73202,21.0761799529,81954.6,2.96153651574,203.0,27673.0
2012-10-21,11.7965,0.107964032813,3072321.73202,24.1306987867,93451.873,2.34957190627,140.0,39774.0
2012-10-22,11.81,0.0913813315242,3072321.73202,25.3525063202,98294.63,2.75744466575,98.0,35647.0
2012-10-23,12.0,0.130785566177,3072321.73202,20.9234540112,82488.0,2.05628817151,102.0,40115.0
2012-10-24,11.82,0.0981279642154,3072321.73202,23.8252469033,92456.04,2.75429099142,121.0,33568.0
2012-10-25,11.71,0.0955385470736,3072321.73202,21.0761799529,81009.78,2.88024532461,200.0,28126.0
2012-10-26,11.09988,0.0649951674183,3072321.73202,24.5888766117,89531.63208,3.9721220976,205.0,22540.0
2012-10-27,10.83883,0.0451865624846,3072321.73202,27.1852176204,96606.49179,5.52415895414,188.0,17488.0
2012-10-28,10.61,0.050395034474,3072321.73202,25.8106841452,89781.82,5.16551521777,189.0,17381.0
2012-10-29,10.95,0.0618363754659,3072321.73202,24.1306987867,86669.25,4.52722785207,176.0,19144.0
2012-10-30,10.85,0.0891758515531,3304356.39299,24.4748066399,81082.05,2.70905613097,141.0,29930.0
2012-10-31,11.14,0.0896882393377,3304356.39299,22.8322021675,77679.22,2.71586672261,210.0,28602.0
2012-11-01,11.279,0.0859826829698,3304356.39299,22.1751603785,76381.388,3.00029020347,206.0,25458.0
2012-11-02,11.20999,0.0827120550748,3304356.39299,23.817764851,81552.67725,2.96576759219,238.0,27498.0
2012-11-03,10.60097,0.0774364137983,3304356.39299,23.4892439565,76008.9549,3.00858751187,215.0,25264.0
2012-11-04,10.68,0.063220000267,3304356.39299,26.2816715597,85632.24,3.77367530407,185.0,22692.0
2012-11-05,10.9,0.0981711967319,3304356.39299,25.1318484289,83657.5,2.59789764611,166.0,32202.0
2012-11-06,10.88997,0.0925081196953,3304356.39299,22.3394208257,74291.37534,2.64768435582,179.0,28059.0
2012-11-07,11.21603,0.104507385545,3304356.39299,25.7888902179,88371.10037,2.36021313952,174.0,37442.0
2012-11-08,11.0979,0.0938817601145,3304356.39299,26.6101924542,90192.6333,2.57803725311,182.0,34985.0
2012-11-09,11.07,0.0834165770432,3304356.39299,23.817764851,80478.9,2.99724032624,202.0,26851.0
2012-11-10,10.95899,0.0769275546074,3304356.39299,26.2816715597,87902.05879,3.30520995638,277.0,26595.0
2012-11-11,10.939,0.0736003283298,3304356.39299,21.6823790367,72383.363,3.05054631659,264.0,23728.0
2012-11-12,11.18,0.0764152378055,3368767.14053,23.6121875254,79020.24,3.2054291741,243.0,24652.0
2012-11-13,11.129,0.0798915905111,3368767.14053,22.774875911,75877.522,3.05452767602,208.0,24841.0
2012-11-14,11.05,0.0861424538824,3368767.14053,24.114574494,79803.1,2.73101878786,285.0,29221.0
2012-11-15,11.114,0.115420138135,3368767.14053,22.774875911,75897.506,2.01090284291,236.0,37743.0
2012-11-16,11.8,0.116241989406,3368767.14053,23.6121875254,83567.6,2.24125945395,267.0,37286.0
2012-11-17,11.8,0.117571377585,3368767.14053,23.6121875254,83508.6,2.43657106177,224.0,34273.0
2012-11-18,11.832,0.0903879261617,3368767.14053,26.6265093372,94360.2,2.84697682839,217.0,33144.0
2012-11-19,11.79998,0.120000893508,3368767.14053,20.5978657137,72888.47646,2.07305109386,180.0,35160.0
2012-11-20,11.84,0.10223400068,3368767.14053,26.6265093372,94459.52,2.51482974362,246.0,37561.0
2012-11-21,11.784,0.120156368652,3368767.14053,25.7891977228,91113.888,2.20908929567,218.0,41245.0
2012-11-22,12.28,0.100330501998,3368767.14053,24.6169614627,90540.44,2.74939843916,194.0,32931.0
2012-11-23,12.43,0.102129357437,3368767.14053,24.2820368169,90403.39,2.87158979734,216.0,31482.0
2012-11-24,12.4108,0.0807445137589,3368767.14053,27.1288963058,100800.5176,3.45574128698,236.0,29169.0
2012-11-25,12.6,0.106954527239,3368767.14053,23.6121875254,89170.2,2.56081674851,219.0,34821.0
2012-11-26,12.6515,0.101148053535,3438908.96016,27.180905571,100921.0155,2.89919607871,235.0,34810.0
2012-11-27,12.52999,0.0880578128915,3438908.96016,25.9842619295,96217.79321,3.25852726937,136.0,29528.0
2012-11-28,12.40712,0.0942283494938,3438908.96016,28.8903964874,98872.33928,2.70727360368,149.0,36521.0
2012-11-29,12.599,0.106617390026,3438908.96016,28.2066001208,52348.845,1.34055941101,252.0,39050.0
2012-11-30,12.65,0.0958303776822,3438908.96016,22.0524328217,41061.9,1.44772767338,276.0,28363.0
2012-12-01,12.68778,0.099768948555,3438908.96016,27.3518546626,51119.06562,1.35515257993,260.0,37722.0
2012-12-02,12.68,0.0621236144312,3438908.96016,25.8133128378,48057.2,2.33798102651,265.0,20555.0
2012-12-03,12.67901,0.0681325340271,3438908.96016,25.6423637462,47774.50968,2.13212432186,235.0,22407.0
2012-12-04,12.96675,0.111261144415,3438908.96016,18.9753491722,36293.93325,1.29390136364,252.0,28050.0
2012-12-05,13.5,0.128915524483,3438908.96016,20.513890997,40851.0,1.23134193393,270.0,33176.0
2012-12-06,13.6888,0.121416065243,3438908.96016,24.4457201047,49361.8128,1.3268947824,250.0,37201.0
2012-12-07,13.68,0.11419482385,3438908.96016,21.1976873635,42750.0,1.29990573783,273.0,32887.0
2012-12-08,13.55,0.100331921048,3438908.96016,23.0781273716,46070.0,1.44614998274,296.0,31857.0
2012-12-09,13.53,0.108509577238,3438908.96016,22.2233819134,44297.22,1.34896217796,398.0,32838.0
2012-12-10,13.55,0.122765091104,3438908.96016,24.2747710131,48536.1,1.26152986432,284.0,38474.0
2012-12-11,13.63999,0.110442562761,3370181.79928,24.2922336617,49854.16345,1.37184346743,295.0,36341.0
2012-12-12,13.63999,0.121338119803,3370181.79928,21.6117113266,44357.24748,1.25579659929,324.0,35322.0
2012-12-13,13.79989,0.131669654566,3370181.79928,22.7844398482,47499.22138,1.17981175807,369.0,40260.0
2012-12-14,13.90119,0.169958353043,3370181.79928,17.4233951781,36587.93208,0.883830521052,342.0,41397.0
2012-12-15,13.7722,0.122361167003,3370181.79928,19.7688522213,40986.0672,1.22251587425,334.0,33526.0
2012-12-16,13.66548,0.128005301434,3370181.79928,19.2662542834,39657.22296,1.16676639383,336.0,33989.0
2012-12-17,13.498,0.134220024896,3370181.79928,21.1091133888,42950.636,1.05198971294,361.0,40828.0
2012-12-18,13.399,0.16048748531,3370181.79928,21.1091133888,42702.613,0.916561772913,284.0,46590.0
2012-12-19,13.399,0.143786957214,3370181.79928,23.9571683698,48423.986,0.987922025461,292.0,49016.0
2012-12-20,13.72,0.136362702758,3370181.79928,18.0935257618,37455.6,1.03660365871,224.0,36133.0
2012-12-21,13.6475,0.148620242915,3370181.79928,20.2714501591,41761.35,1.02713734074,248.0,40658.0
2012-12-22,13.58998,0.143384046025,3370181.79928,24.1247010158,49453.93722,0.95081783473,267.0,52012.0
2012-12-23,13.48547,0.117789296136,3370181.79928,23.1195051401,46956.40654,1.19701250484,269.0,39228.0
2012-12-24,13.45,0.133485411096,3370181.79928,21.2766460348,43107.25,1.16195180463,292.0,37099.0
2012-12-25,13.45,0.0990614852285,3370181.79928,20.606515451,41641.2,1.51092888244,273.0,27560.0
2012-12-26,13.3989,0.116250952085,3370181.79928,24.1247010158,48624.6081,1.36050945999,203.0,35740.0
2012-12-27,13.47,0.118251687992,2979636.61694,23.8470848798,54688.2,1.26830863424,174.0,43119.0
